PC_1,PC_2
-6346.787245898924,-23725.74549618082
-9585.299472345076,-23350.1414298079
18614.035107986605,-23780.3960792518
-9032.071345800812,-23528.045623468315
-9438.886075850945,-23693.19721369612
-9518.958008137275,16074.928800180474
-9858.805007877385,-23421.263223179692
-9784.051014958399,-18337.567925439394
-8676.622847513238,-13786.15227553181
-9840.806719626407,-23250.40245080341
-9996.90488358941,33664.71900422452
-9842.40291090471,-22005.876424746995
-4046.774926702188,-23831.0773787294
-9845.308655817762,-23344.09746897858
130.65112154341784,-23684.998265252
-9750.703103244155,-23819.72796916462
-9859.367736259283,-23338.350556389058
-9546.169565156113,56970.85569463819
-9194.970449805742,-23754.640128887717
-9401.48997596461,-22479.513678803683
-9527.937935379636,-23431.885891481204
-8847.64935546257,-23512.31189330288
-9755.214793779562,-22970.649648915525
-7117.640904551093,-23627.222250826348
-7459.894014176424,-23825.619468951256
-9847.997771698909,-22557.243397144568
-9580.572268678181,-23907.51121487038
-9437.711230806934,-23769.685262628853
-6563.302909857255,-23701.38369269325
-9862.016378709928,-18550.904474170635
42905.0340374927,-14849.29152884821
-4601.069305867243,-23646.082553483477
-9961.945587372862,51196.77617731404
-7695.674045947867,-23744.919157999284
-8757.983979761564,-23574.33149946539
-6692.977122967987,-23715.883629679116
-9651.062049500322,-23814.003615027148
-6626.097951330122,-23895.386251362244
-5387.026978863998,-23817.79862323804
-9857.781948311373,-21976.8804918635
-5847.935833642936,-23853.726763294497
24451.274721167618,-23681.657692583703
18307.76843864345,557813.4839164218
-9842.401165984049,-23284.306759497074
-8162.328791278363,-23779.60590556476
37135.48232806826,-23739.21879513814
-8224.826368137628,-23903.249504133117
-9434.740504102101,-23148.612267405126
-9792.235985939269,-23024.23514770414
-5722.385183616595,404.3942045806827
-6266.820588773498,37758.69251274954
-8639.75961171634,-23489.10516117126
-6971.829225137431,-23792.121647286942
-9594.508050600116,-23611.76241143297
-9656.173473316423,-23756.48178515574
-8946.38671682435,-23695.25576309155
-9844.564438527601,-23225.24616065405
-8859.660895027468,-23652.517895080444
-7027.686531688605,-23599.795775945673
-3394.2155863372773,-23576.098855851036
48587.070054505784,-23705.810915473372
-8992.403992365538,-23732.664179712512
-6876.909213645296,-23694.66878437673
-8898.907714256016,-23852.64942472726
-9547.02302391752,-23809.972807213875
-9858.66290049642,-23258.125561989225
-6439.5075543324565,-23851.317449945313
-9959.698761223497,15663.866266905889
-9783.099742075607,39504.102277023565
-9349.42930604969,-23101.75624874111
-9855.714731663216,-18529.37616127711
-9197.725373378122,-23557.326477292332
-5527.579207743543,-23816.06067862753
-7754.866317481357,-23521.285857836778
-9539.823659957266,-23775.856659849796
-7631.567426063873,-23712.788900467174
-9860.019353463682,-22674.422289856062
-9278.58727386917,-23882.506796878784
-9033.058982354807,-23892.76668359881
-9700.946352314177,-23644.108135022834
-9849.52819986569,-23078.122921436923
-9855.191560946689,-23115.716364669795
-9856.350848685253,-23302.301845182286
28213.522160426466,-22776.80395623589
-9950.261245151409,15933.322389585785
-9552.663712317857,18935.777078629697
-8904.176812835041,-23401.602365563915
26841.253279349694,-23817.99993679022
-9471.311551242992,-18440.79779366616
-4006.5687520593524,-23580.116578497913
-6333.076224384766,-23809.131668984843
-9815.866008367488,-23580.113727049247
-9643.936184496462,-23259.991598109944
128134.38066673839,-23372.015869721796
-6671.44366495528,-21825.335172944677
-8278.178131873561,-22901.657015180463
2484.86157805863,-23798.94392690103
-4817.74181239951,-23855.30251345774
66688.20796337772,-23571.392751396997
-9856.731458538781,-23472.77960422785
-9858.896506090665,-23549.541754571914
-9126.533871124875,-23041.446503409552
-9808.744838116083,-21652.533225666517
-9842.856190161476,-23123.74050666391
-7698.6329790002055,-15557.68723368424
-9879.828175245138,-3724.8332410076623
-8565.079600453886,-23664.760686517948
-8149.448045853941,-23700.46696260511
-9802.791351686526,-23823.32644680789
-9769.68174585326,-23616.226174308194
-1736.2167640154685,-23886.663041606666
-9752.264336352438,-23824.009802936696
-5568.7668486973425,-23587.511807410367
-9820.713913765574,-23654.11291299249
3668.4023272332124,-23519.061813511835
-9859.21674517837,-22919.35797160903
-9650.810225356723,-23786.987722589296
-5037.501482148979,-23726.93901804901
-9790.669483954347,-23782.761672186894
-9282.527940138438,-23553.22143303981
-9784.731732797238,-22021.482508533973
-9861.125565821876,-22087.40796512167
-8711.544473712152,-23578.14199232981
-9760.662264268478,-23019.36829887908
-9259.845052283696,-23715.36234450731
-4002.1266414646416,-11794.384152443494
-7926.827403769271,-23701.952233045038
-7993.179761160146,-8966.25441812883
-9964.39516382079,17378.947951973125
-9557.726032576384,-23701.448308700776
-9772.084205939838,4319.009215129003
-9668.028595533291,-23243.835534482678
-9502.967452796951,26733.732211773066
17651.840392093385,-23843.688821043852
-9690.023864145958,-23692.482831799316
-8401.97303016048,-23838.63978085996
-9769.20647471733,-23775.151520149502
-4585.531883489522,-23876.615963002107
-9521.506547375555,-23824.623821149806
1490.9298823523068,-23831.84361993666
-9862.730904361657,-21479.924653544433
-9784.38660117722,-10417.834051653937
-9860.967397917575,-20681.555587751216
-9883.703563781395,-12829.669231309015
-10201.709995671767,110543.28602648147
-9832.613120829348,-22817.590616147863
-9724.732189512068,-23676.600019203557
-7881.506457043978,-23624.733967724653
-5551.426149889932,-23692.971485601454
-9756.281955911514,-23662.92094024164
-8148.406275319185,-23814.611717972657
-9725.150958550124,-23694.6838601526
-9334.068263495006,-23804.619332044334
-7439.836811713055,-22880.32366442425
-9327.280042222605,-23509.119606142467
-5103.856988104974,-23693.559030463155
-5605.717538442783,-23812.748446269394
-9856.890440903138,-23456.256609298853
-6975.450717164969,-23817.56812065522
2081.7811395419085,-23845.79358057514
-8453.835173298368,-19941.00039168281
-9752.00574788197,-23751.892355897326
-9856.524514556533,-23382.919660821477
-9829.540508018741,-23269.02108992667
-9840.746207561195,34626.33001387975
-9871.269103915803,-12951.277652631934
-6100.8323745191165,38019.72422925178
-9841.613352333721,-22630.563946070346
7355.771672834811,-23769.412000702225
-9727.735427307112,-23650.75900180923
-5063.579977955566,-23522.136007942525
-9736.060653212011,-23809.523527720572
-3960.237844742399,-23646.87437718258
-8169.496018998899,-14838.372359179342
-9849.133359770056,-23438.951207980852
-9530.126492369467,-23173.734171423916
-5541.956572565279,-18102.86856793189
-9925.665244563268,12890.20341677612
-8150.440809418174,-23745.163316967722
-7811.509483612969,-23800.689811366996
-9859.334166734981,-23150.595427559234
-4012.322171905316,-23729.954894203394
-8962.087876612066,-23798.155534226913
-9862.098126229244,-22258.828895987146
-9609.34407126456,-23775.491343127844
-9524.815131936153,-23819.280469166428
-3625.1802777794805,-22893.540063282668
-8793.04260501566,-23613.665489438106
-6222.111469305475,-23847.566027005938
-4510.19443332309,-23806.698630060873
-4771.83476191542,-23845.136983678694
-1097.2323193453112,-23703.64860892168
-9643.406637135213,-23367.878681172417
-9714.903430815963,-23906.790014276216
-9306.287470915402,-23774.317009242295
-4230.541647733445,-22631.23655106819
-7483.724346495292,-23666.652860071972
-9747.945012830225,-23831.34858723812
1625.8060156445295,-23848.089432534012
-7561.941528567849,-23084.235919365954
-6098.968033601622,-23808.24451357193
1198.56262289831,-23453.79254668558
-7631.774838730634,-23684.157241072637
-6130.5058339210145,-23813.287310008225
-9729.92835019954,-23531.46618852737
-9848.944267224646,-23453.75649927391
-9835.722117937969,-23228.190739493453
-9802.172120354797,-23857.411561126297
6451.390775435314,-23828.73436851118
30131.60149085313,-21103.890436678976
-9765.908647898414,-23560.135293622814
-9801.944631782912,-23576.08453280518
-9816.17076880085,-23685.51689878242
-6325.170099453771,-23818.74025999301
-9805.803143288367,-23559.554106604784
-9811.096169710465,-23706.861836496726
-9859.188122230878,-23657.035146934846
-9864.812355207043,-20246.163209788778
-9525.649381106201,-23870.295557665464
-9693.191584795635,-23708.061064025966
-9834.668741451309,-23804.496560081618
-8614.924495881145,-23842.00047820696
-9860.092562363092,-23073.490335245653
-9846.949575096094,-23394.44629792167
-9882.036134715152,-14623.59623490393
-9851.769170894806,-23639.457188644286
-9821.581108981907,-23678.294135318385
-9860.095455276607,-22850.828194763493
-9738.798163815727,-23606.27352659666
-9815.071060275981,-23779.20316907295
-9797.30579982347,-23774.141951914702
-9858.181367312025,-23432.274391057534
-7614.718184933399,-22716.02025804225
-9831.060946812724,-23486.254454081823
-9928.902437099998,5295.713911242793
-8851.572517960713,-23561.616013244897
-4603.933834376976,27731.177409792574
-9822.904892305503,-23574.95024287908
471073.0909686709,348511.3558016571
-9832.982356976278,-23128.725616672516
-9544.719485163454,-23651.1457447574
-9793.256305332605,-23859.383742292717
-9864.439646620476,-21335.66596318425
-9859.948969912877,-23374.90264959651
-9839.467174238025,-23486.03754277397
-9849.891593507065,-22866.955702234747
-9856.885509212285,-23648.927937638757
6537.124649862009,-23588.216126605585
15436.93961337863,43426.20106733571
-9854.870510086143,-23604.99945529476
-9862.738664577586,-21882.34814751991
-9756.933483738816,-23594.58724544243
-9859.329624717402,-23389.457829752053
-9849.712638919129,-23834.756210778207
-2010.8912694772937,369988.35225347726
-9854.692536062412,-23816.098334258564
-9857.802626358776,-23659.828452986272
-9857.47048345734,-23520.780010611088
-9835.461314089436,-23442.96667828611
-9859.988117469991,-23183.102698260576
17416.06521449919,-20732.846332013898
-9838.348558664644,-23402.944388612053
-9856.6219628363,-23461.332020690872
-9859.49245251425,-23382.04112877624
-9855.628779224062,-22737.960521937803
-8460.623024619632,133315.57658045486
-9523.46697380262,-23481.375029504892
-9777.34429641338,-23845.51929847016
-6290.058595293774,-23550.001207405672
-9856.605652312517,-23461.46895885683
-9873.256228181535,-10387.176766821174
-9801.769247117485,-23789.537981639078
-9858.67112432806,-23139.671351797206
-9838.605691176788,-23332.399834246175
-9859.526508339372,-23505.705497029736
-9806.755328117388,-23636.845847126893
-9348.366884946558,-21694.353038762703
-9756.838846841076,-23789.348623260987
-9684.442561794827,-23888.83679604935
-9176.062092745942,-23783.050334521016
-9832.650782762836,-23246.49185235232
-9856.9777610751,-23727.94937456822
-8893.860328909464,-23826.564054518614
-10094.998553653275,68692.03562971835
-9755.288221006245,-23854.647498046266
5454.940879212291,372453.55349605286
-9857.919414546579,-23414.383642701665
-9844.571232458691,-23769.612593408525
-9858.923803972308,-23261.845111732502
-9859.161406377278,-23603.824600252257
-9709.691839644707,-23796.42256719486
-9859.73292869038,-23327.321660431124
-8699.62808493572,-23245.59103302238
-9811.628409802497,-23429.743592645693
-5342.226970848397,81249.59372443921
-9623.178816393536,31431.616736921693
-9853.80651223491,-23431.07829803865
-4724.251825842016,86222.036948965
-10007.50025833427,34663.208823610184
-9858.382632057244,-23724.53562691738
9332.184002776487,-23863.082786306062
-3155.116133450141,-23192.075110194255
-9766.01955291604,-23471.61032201466
-9820.558714547746,-23671.45278055786
-9859.436936919887,-23179.361347375998
-9857.76904052388,-23740.026374183628
-9853.734185572246,-23657.926989659038
-8272.929962157636,-23518.142093310536
-9857.301194940848,-23802.538910481708
-9005.699098692769,-23706.555206005192
-9857.362014201697,7130.220981211269
-9819.258916187293,-23806.423983369117
-9857.27654278851,-23300.083792523572
-7743.749235111063,-23589.297780004763
-9836.256065438887,-23460.822012152847
-9871.659579137193,-11502.707741772441
-9859.10301742061,-23152.01117390076
12893.397918583405,-23044.06991003975
28546.880260921072,-22934.694183168507
-9854.40490221277,-23708.054698528016
-9855.65288959621,-23670.092767558697
-9858.045378456532,-22913.042976107696
-9857.295962273158,-23717.717344841672
-9844.842602059907,-23776.912033871253
135410.3775675074,-23162.181268297427
-9857.337626061002,-23642.018668968085
-9726.508256749812,-22715.121127804807
-9850.963947651295,-23789.959319786845
-9854.261788743017,-23790.724308249177
-10067.239507739883,66288.65123657376
-9858.160128374526,-23542.9400858891
-9847.705858082996,-22581.152467599954
-5535.536522947628,344028.7986056053
-8839.427956103975,-23375.67264350302
4497.252404656796,-23040.09670581062
103851.36808202896,-23690.722943905017
-9848.731386748012,-23665.902663473633
-9618.533525587543,-23526.97806390506
99056.21984204667,-23456.844413750958
-9783.234392456043,-23898.8821596638
-9866.325208266511,-19665.43669096153
-4893.195852667621,-23529.36664292385
594101.6308743847,-9627.909584876412
-9848.1517205014,-23589.80052991353
-9858.369107350556,-23161.36160049079
-9859.317357572743,-23448.44749148355
-9859.595308889504,-23264.63782845125
-9819.634904184746,-23367.888475796975
-9824.848153137928,-23616.28464386764
-9856.079472434783,-23357.980901697236
-5228.295982361538,-23838.29244495556
-9998.275155415486,42319.96812644639
-9555.55557343983,-23792.463215056472
-9856.724710139459,-23809.85993187609
-9857.21040410468,-23573.59561772369
-9855.777606851778,-23750.262436429966
-9850.62193153698,-23189.187783804322
-9819.727513326678,-23810.95330065333
-9738.371737296573,-23671.78417979501
-9865.623471519479,-19559.13728208718
-9860.796227406272,-23007.707362244106
-9579.208677196275,-23829.570546615872
-9486.184836847455,170019.30713426395
-9797.083869557006,-23887.548979055056
-9702.508305887102,-23902.26850412584
-9847.913250372852,-23662.255626852046
-9850.468412792765,-23788.514339273497
-9531.255921756137,-23732.985598685555
-9857.483541017196,-23741.526127531124
-9834.692913995204,-23666.464352391224
-9826.925369788987,-23812.682299345903
-9861.564062111942,-22558.790391837112
-9831.384449259876,-23652.107336087214
-9664.665763385188,-1759.0912525304816
-9858.22510698902,-23783.273105835564
-9856.63727261617,-23758.47637509314
-6571.888947625189,167287.65387189225
-9854.104587380385,-23616.936364228422
-9596.43452743778,-23882.763548572122
-9855.757658995139,-23846.260576053057
-9845.836438035043,-23876.793459455035
-9837.83567472795,-22226.599861842315
-9853.07663603917,-23679.455721148188
-9859.819089570306,-23129.573887330476
-9861.53451723892,-22485.52947598176
-9641.87523481326,-23678.289962007584
-9851.159619244401,-23790.13789035276
34933.39177821238,-22870.90804142824
-9914.733789727958,-1142.0869201757807
